RK,NAME,TEAM,CMP,ATT,CMP%,YDS,AVG,LNG,TD,INT,SACK,RTG
244,Quinn Henicle,ODU,14,25,56.0,181,7.2,75,2,1,7,135.2
246,Justyn Martin,UCLA,24,35,68.6,179,5.1,53,1,0,2,121.0
247,Tahj Bullock,AKR,21,29,72.4,176,6.1,29,0,0,6,123.4
248,Gabarri Johnson,ORST,15,29,51.7,174,6.0,26,0,1,5,95.2
249,AJ Bianco,NEV,16,24,66.7,173,7.2,21,1,0,2,141.0
249,Tad Hudson,CCU,17,26,65.4,173,6.7,50,2,0,3,146.7
251,Luke Bottari,UTAH,19,30,63.3,171,5.7,33,1,0,3,122.2
252,Jeff Sims,ASU,13,25,52.0,168,6.7,42,0,0,2,108.4
253,Ty Simpson,ALA,14,25,56.0,167,6.7,43,0,0,1,112.1
254,Timmy McClain,ARST,14,21,66.7,163,7.8,27,3,0,4,179.0
255,Brandon Rose,UTAH,19,36,52.8,157,4.4,36,2,2,0,96.6
256,Alex Orji,MICH,25,47,53.2,150,3.2,16,3,2,3,92.5
257,RJ Martinez,TXST,18,24,75.0,148,6.2,28,0,1,2,118.5
258,Drew Devillier,RICE,20,38,52.6,137,3.6,20,0,0,2,82.9
259,Malachi Nelson,BOIS,12,17,70.6,128,7.5,28,0,1,2,122.1
260,Jeremiah Salem,EMU,8,11,72.7,126,11.5,89,1,1,2,180.8
260,Daniel Beale,UL,13,30,43.3,126,4.2,20,0,2,2,65.3
260,Josh Johnson,AFA,6,14,42.9,126,9.0,39,1,3,1,99.2
263,Logan Smothers,JVST,11,19,57.9,123,6.5,47,0,0,2,112.3
264,Ryan Hilinski,NU,9,15,60.0,121,8.1,36,0,1,1,114.4
264,Dewayne Coleman,ARMY,11,16,68.8,121,7.6,24,1,0,2,152.9
266,Brad Jackson,TXST,8,15,53.3,118,7.9,60,1,0,0,141.4
267,Chandler Rogers,CAL,12,25,48.0,117,4.7,37,0,0,4,87.3
268,Devin Brown,OSU,11,20,55.0,114,5.7,27,1,0,2,119.4
269,Ui Ale,HOU,10,13,76.9,112,8.6,27,1,0,1,174.7
270,David Lynch,PITT,16,27,59.3,111,4.1,17,0,3,3,71.6
271,Dalvin Smith,WKU,3,4,75.0,107,26.8,51,2,0,0,464.7
272,Heinrich Haarberg,NEB,10,18,55.6,101,5.6,24,0,1,1,91.6
272,Amari Jones,FIU,7,12,58.3,101,8.4,33,1,1,1,139.9
274,Bert Emanuel Jr.,CMU,4,6,66.7,99,16.5,48,2,0,0,315.3
275,Ken Seals,TCU,10,13,76.9,97,7.5,36,1,0,0,165.0
276,Henry Hesson,M-OH,7,17,41.2,93,5.5,21,1,0,2,106.5
277,Brandon Nunez,NMSU,12,30,40.0,89,3.0,19,2,1,2,80.3
278,Ryan Burger,LIB,8,19,42.1,88,4.6,29,0,0,3,81.0
279,Michael Merdinger,UNC,9,12,75.0,86,7.2,23,0,1,4,118.5
280,Julian Sayin,OSU,5,12,41.7,84,7.0,55,1,0,0,128.0
281,Brandon Engel,AFA,2,2,100.0,81,40.5,52,0,0,0,440.2
282,Ruel Tomlinson,KENT,11,28,39.3,73,2.6,18,0,2,10,46.9
283,Julian Dugger,PITT,7,13,53.8,72,5.5,19,2,1,3,135.8
283,Will Perry,MASS,7,11,63.6,72,6.5,20,1,0,0,148.6
285,Trenton Bourguet,ASU,2,3,66.7,71,23.7,64,1,0,0,375.5
285,Max Johnson,UNC,12,19,63.2,71,3.7,13,0,1,2,84.0
285,Iverson Hooks,UAB,1,1,100.0,71,71.0,71,0,0,0,696.4
288,Cameron Edge,MD,5,8,62.5,67,8.4,24,1,0,0,174.1
289,Luke Elzinga,OU,3,3,100.0,66,22.0,43,0,0,0,284.8
290,Lex Thomas,NCSU,5,8,62.5,65,8.1,40,1,1,0,147.0
291,Noah Smith,SHSU,1,2,50.0,64,32.0,64,1,0,0,483.8
291,Cameron Friel,UNLV,5,6,83.3,64,10.7,30,0,0,0,172.9
291,EJ Colson,UCF,9,16,56.3,64,4.0,16,1,1,4,98.0
294,Antonio Williams,CLEM,2,2,100.0,62,31.0,34,1,0,0,525.4
295,KJ Jackson,ARK,4,4,100.0,59,14.8,18,0,0,0,223.9
296,Chayden Peery,FIU,7,12,58.3,58,4.8,28,1,0,1,126.4
297,Khalib Johnson,KENN,6,22,27.3,57,2.6,17,0,3,2,21.8
297,Cole Pennington,MRSH,5,7,71.4,57,8.1,21,1,0,0,187.0
297,EJ Caminong,CAL,6,19,31.6,57,3.0,20,0,0,2,56.8
300,Trayvon Rudolph,NIU,2,3,66.7,52,17.3,39,1,0,0,322.3
300,Marshall Nichols,UNLV,1,1,100.0,52,52.0,52,0,0,0,536.8
302,Malachi Fields,UVA,2,3,66.7,51,17.0,29,0,0,0,209.5
302,Stephen Kittleman,TLSA,3,3,100.0,51,17.0,29,0,0,0,242.8
302,Braden Bohannon,KENN,5,10,50.0,51,5.1,30,0,0,1,92.8
302,Miles O'Neill,TA&M,5,6,83.3,51,8.5,17,1,0,0,209.7
302,Cole Ballard,KU,5,6,83.3,51,8.5,22,1,0,0,209.7
307,Jalen Macon,NIU,4,7,57.1,50,7.1,14,0,0,0,117.1
307,Drake Lindsey,MINN,4,5,80.0,50,10.0,17,1,0,0,230.0
309,Harrison Barker,UAB,3,3,100.0,49,16.3,20,1,0,0,347.2
309,Dante Moore,ORE,7,8,87.5,49,6.1,11,0,0,0,138.9
309,Connor Moberly,ISU,5,10,50.0,49,4.9,17,0,1,1,71.2
312,Jake Merklinger,TENN,6,9,66.7,48,5.3,13,0,0,2,111.5
313,Kanyon Floyd,ASU,2,2,100.0,47,23.5,32,0,0,0,297.4
314,Davis Beville,SC,5,7,71.4,46,6.6,14,1,0,2,173.8
314,Tim Carpenter,TLSA,4,8,50.0,46,5.8,32,2,0,0,180.8
316,Marcus Bellon,NEV/UTEP,1,2,50.0,44,22.0,44,1,0,0,399.8
317,Baron May,BGSU,1,1,100.0,43,43.0,43,1,0,0,791.2
318,Nick Nash,SJSU,2,2,100.0,42,21.0,26,2,0,0,606.4
318,Cam Skattebo,ASU,1,2,50.0,42,21.0,42,1,0,0,391.4
318,John-Keawe Sagapolutele,HAW,4,7,57.1,42,6.0,18,0,2,1,50.4
318,DeAngelo Irvin Jr.,UNLV,1,1,100.0,42,42.0,42,0,0,0,452.8
318,Ryan Boe,NU,4,13,30.8,42,3.2,18,0,1,1,42.5
323,Gunnar Gray,BUFF,4,11,36.4,41,3.7,18,0,1,0,49.5
323,Roman Gagliano,MTSU,4,9,44.4,41,4.6,44,0,0,1,82.7
325,Nate Hampton,LIB,2,9,22.2,40,4.4,36,1,1,0,74.0
326,Ahmad Haston,MASS,8,9,88.9,39,4.3,13,0,0,0,125.3
326,Makai Lemon,USC,1,1,100.0,39,39.0,39,0,0,0,427.6
326,Jayden Mandal,FRES,4,9,44.4,39,4.3,21,0,2,1,36.4
326,Austin Mack,ALA,2,3,66.7,39,13.0,31,1,0,0,285.9
330,Brian Buschini,NEB,2,2,100.0,38,19.0,30,0,0,0,259.6
331,Haden Carlson,FIU,4,6,66.7,37,6.2,16,0,2,0,51.8
331,Cardell Williams,TLSA,5,11,45.5,37,3.4,19,0,0,1,73.7
333,Grant Page,USU,1,1,100.0,36,36.0,36,0,0,0,402.4
334,Tyler Warren,PSU,3,6,50.0,35,5.8,17,1,0,0,154.0
334,Rickie Collins,LSU,5,5,100.0,35,7.0,12,0,0,0,158.8
336,Holden Geriner,AUB,2,2,100.0,33,16.5,23,0,0,0,238.6
336,Parker Kingston,BYU,1,3,33.3,33,11.0,33,1,0,0,235.7
338,Lucian Anderson III,BGSU,5,12,41.7,32,2.7,16,1,1,1,74.9
338,Jacob Ulrich,KENN,1,1,100.0,32,32.0,32,0,0,0,368.8
340,Deuce Hogan,NMSU,6,18,33.3,31,1.7,19,0,2,3,25.6
340,Michael Johnson Jr.,SYR,2,3,66.7,31,10.3,19,0,0,2,153.5
340,Wyatt Young,UNT,1,1,100.0,31,31.0,31,0,0,0,360.4
343,Matthew Golden,TEX,1,2,50.0,30,15.0,30,0,0,0,176.0
343,Javon Tracy,M-OH,1,1,100.0,30,30.0,30,1,0,0,682.0
345,Landon Parker,TROY,1,3,33.3,29,9.7,29,0,0,0,114.5
345,Joseph Manjack IV,HOU,2,3,66.7,29,9.7,21,0,1,0,81.2
345,Donovan Leary,ILL,2,5,40.0,29,5.8,18,0,0,0,88.7
348,KC Concepcion,NCSU,1,1,100.0,28,28.0,28,0,0,1,335.2
349,Gerry Bohanon,BYU,3,4,75.0,27,6.8,14,0,1,0,81.7
349,Ollie Gordon II,OKST,1,1,100.0,27,27.0,27,0,0,0,326.8
349,Trey Goodman,UTEP,1,3,33.3,27,9.0,27,0,2,0,-24.4
349,David Amador II,UTSA,1,1,100.0,27,27.0,27,0,0,0,326.8
349,Jordan Napier,SDSU,1,2,50.0,27,13.5,27,1,0,0,328.4
349,Suderian Harrison,UVA,1,1,100.0,27,27.0,27,0,0,0,326.8
355,Christian Gelov,PUR,1,3,33.3,26,8.7,26,0,0,0,106.1
355,Raylen Sharpe,FRES,1,1,100.0,26,26.0,26,1,0,0,648.4
355,Carson Hansen,ISU,1,1,100.0,26,26.0,26,0,0,0,318.4
355,Jaxon Potter,WSU,2,2,100.0,26,13.0,19,0,0,0,209.2
359,Brady Lichtenberg,CIN,3,5,60.0,25,5.0,10,0,0,2,102.0
359,Chandler Pittman,USM,1,1,100.0,25,25.0,25,0,0,0,310.0
359,George Dimopoulos,NIU,1,1,100.0,25,25.0,25,1,0,0,640.0
362,Tyler Buchner,ND,1,1,100.0,23,23.0,23,0,0,0,293.2
362,Donovan Edwards,MICH,1,1,100.0,23,23.0,23,1,0,0,623.2
362,Taji Hudson,JMU,1,1,100.0,23,23.0,23,0,0,0,293.2
362,Kobe Johnson,CSU,1,1,100.0,23,23.0,23,1,0,0,623.2
362,Dylan Lonergan,ALA,5,6,83.3,23,3.8,6,0,0,0,115.5
362,David Chapeau,CMU,1,1,100.0,23,23.0,23,0,0,0,293.2
362,Jacobe Robinson,BC,2,3,66.7,23,7.7,12,0,0,1,131.1
369,Savion Williams,TCU,3,3,100.0,22,7.3,15,1,0,0,271.6
369,Terry Lockett Jr.,EMU,1,1,100.0,22,22.0,22,1,0,0,614.8
369,Jacob Conover,USU,2,4,50.0,22,5.5,18,0,0,1,96.2
369,Braedon Sloan,BALL,1,1,100.0,22,22.0,22,1,0,0,614.8
373,DJ Herman,SDSU,1,1,100.0,21,21.0,21,0,0,0,276.4
373,Broc Lowry,WMU,4,8,50.0,21,2.6,9,0,0,1,72.1
373,Quinton Jackson,RICE,1,1,100.0,21,21.0,21,0,0,0,276.4
373,Micah Ford,STAN,2,2,100.0,21,10.5,19,2,0,0,518.2
377,Jalin Conyers,TTU,1,1,100.0,20,20.0,20,1,0,0,598.0
377,Reese Poffenbarger,MIA,6,7,85.7,20,2.9,8,0,0,1,109.7
377,Coy Eakin,TTU,1,2,50.0,20,10.0,20,1,0,0,299.0
377,Tucker McDonald,CONN,3,5,60.0,20,4.0,12,0,0,0,93.6
377,Shay Smith,UTEP,3,3,100.0,20,6.7,11,0,0,2,156.0
382,Dane Olson,CSU,2,3,66.7,19,6.3,13,1,0,0,229.9
382,Caleb Hood,UNC,2,3,66.7,19,6.3,17,1,0,0,229.9
382,Kajiya Hollawayne,TEM,1,1,100.0,19,19.0,19,0,0,0,259.6
382,Hunter Herring,ULM,1,2,50.0,19,9.5,19,0,0,0,129.8
382,Marquis Crosby,LT,1,1,100.0,19,19.0,19,1,0,0,589.6
382,Trey Owens,TEX,2,4,50.0,19,4.8,16,0,0,0,89.9
382,Nate Bennett,BAY,1,2,50.0,19,9.5,19,0,0,0,129.8
389,Ta'Quan Roberson,KSU,3,7,42.9,18,2.6,13,0,0,0,64.5
389,RJ Harvey,UCF,1,1,100.0,18,18.0,18,0,0,0,251.2
389,Jaden Smith,NEV,1,1,100.0,18,18.0,18,0,0,0,251.2
389,Kyle Lowe,GAST,3,7,42.9,18,2.6,15,1,0,1,111.6
389,Jacob Knuth,KSU,2,2,100.0,18,9.0,9,0,0,0,175.6
389,Walker White,AUB,2,5,40.0,18,3.6,13,0,0,0,70.2
389,JD Sherrod,KENT,2,7,28.6,18,2.6,13,0,0,1,50.2
396,Eli Stowers,VAN,1,2,50.0,17,8.5,17,1,0,0,286.4
396,Tyler Pastula,SDSU,3,3,100.0,17,5.7,10,0,0,0,147.6
398,Brennan Presley,OKST,1,1,100.0,16,16.0,16,1,0,0,564.4
398,Xavier Ward,SJSU,1,3,33.3,16,5.3,16,0,1,0,11.5
398,Taylor Tatum,OU,2,2,100.0,16,8.0,18,1,0,0,332.2
401,Jackson Brousseau,CSU,3,6,50.0,15,2.5,7,0,1,0,37.7
402,Tetairoa McMillan,ARIZ,1,2,50.0,14,7.0,14,0,0,0,108.8
402,Davis Sherwood,ND,1,1,100.0,14,14.0,22,0,0,0,217.6
402,Harris Boyd,MEM,1,1,100.0,14,14.0,14,0,0,0,217.6
405,Alex Tecza,NAVY,1,1,100.0,13,13.0,13,0,0,0,209.2
405,Max Cutforth,BOIS,2,2,100.0,13,6.5,7,0,0,0,154.6
407,Sean Atkins,USF,1,3,33.3,12,4.0,12,1,0,0,176.9
407,OJ Arnold,GASO,1,1,100.0,12,12.0,12,1,0,0,530.8
407,Nate Johnson,VAN,1,3,33.3,12,4.0,12,0,0,0,66.9
410,Nick Barr-Mira,MSST,1,1,100.0,11,11.0,11,0,0,0,192.4
410,Pierce Clarkson,LOU,3,4,75.0,11,2.8,7,0,0,1,98.1
410,Reagan Ealy,ARST,1,1,100.0,11,11.0,11,0,0,0,192.4
410,Jalyn Gramstad,NEB,1,3,33.3,11,3.7,11,0,0,0,64.1
410,Cameran Brown,TTU,4,9,44.4,11,1.2,7,0,1,0,32.5
415,Navy Shuler,TENN,1,3,33.3,10,3.3,10,0,0,0,61.3
415,Darius Taylor,MINN,1,1,100.0,10,10.0,10,1,0,0,514.0
415,Cole Welliver,CONN,2,4,50.0,10,2.5,9,0,0,0,71.0
415,AJ Swann,LSU,2,4,50.0,10,2.5,8,0,0,0,71.0
415,Champ Long,MD,1,2,50.0,10,5.0,10,0,0,1,92.0
420,Kai Horton,TULN,1,1,100.0,9,9.0,9,0,0,0,175.6
420,Drew Bobo,UGA,1,1,100.0,9,9.0,9,0,0,0,175.6
420,Harold Fannin Jr.,BGSU,1,2,50.0,9,4.5,9,0,0,0,87.8
420,Carson Cruver,FAU,1,1,100.0,9,9.0,9,0,0,0,175.6
420,Ethan Grunkemeyer,PSU,1,2,50.0,9,4.5,9,0,1,0,-12.2
420,Brayden Roggow,AKR,1,2,50.0,9,4.5,9,0,1,0,-12.2
426,Kiael Kelly,BALL,2,4,50.0,8,2.0,11,0,0,0,66.8
426,Trent Pearman,CLEM,2,5,40.0,8,1.6,4,0,1,0,13.4
426,Shamar Rigby,PUR,1,1,100.0,8,8.0,8,0,0,0,167.2
429,Elijah Arroyo,MIA,1,1,100.0,7,7.0,7,1,0,0,488.8
429,Austin Novosad,ORE,2,2,100.0,7,3.5,6,0,0,0,129.4
431,Dylan Morris,JMU,1,1,100.0,6,6.0,6,0,0,0,150.4
431,Jaylin Lane,VT,1,1,100.0,6,6.0,6,1,0,0,480.4
431,Lunch Winfield,UL,1,2,50.0,6,3.0,6,0,0,0,75.2
431,Aidan Leffler,BALL,2,6,33.3,6,1.0,5,0,0,0,41.7
431,Alberto Mendoza,IU,1,1,100.0,6,6.0,6,0,0,0,150.4
436,Jaden Smith,UTEP,1,1,100.0,4,4.0,4,1,0,0,463.6
436,Kenny Minchey,ND,1,1,100.0,4,4.0,4,0,0,0,133.6
438,Caleb Junko,PITT,1,1,100.0,3,3.0,3,0,0,0,125.2
438,Cole Tannenbaum,ARIZ,1,5,20.0,3,0.6,3,0,1,0,-15.0
440,Mabrey Mettauer,WIS,1,1,100.0,2,2.0,2,0,0,0,116.8
441,Simeon Evans,SHSU,1,1,100.0,1,1.0,1,0,0,0,108.4
441,JC Evans,JMU,1,1,100.0,1,1.0,1,1,0,0,438.4
441,Lucas Scheerhorn,KENN,1,3,33.3,1,0.3,1,0,1,1,-30.5
444,Ty Son Lawton,IU,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Justice Ellison,IU,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Jimmy Holiday,LT,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Evan Prater,CIN,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Xavier Restrepo,MIA,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Mario Williams,TULN,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Kyron Hudson,USC,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Elijah Young,WKU,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Anthony Sambucci,WMU,0,2,0.0,0,0.0,0,0,0,0,0.0
444,Luke Floriea,KENT,0,1,0.0,0,0.0,0,0,1,0,-200.0
444,Taylor Morin,WAKE,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Trent Whittemore,UCF,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Emeka Egbuka,OSU,0,0,0.0,0,0.0,0,0,0,1,0.0
444,Kai Kroeger,SC,0,2,0.0,0,0.0,0,0,0,0,0.0
444,Caden Davis,MISS,0,1,0.0,0,0.0,0,0,1,0,-200.0
444,Trebor Pena,SYR,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Jaylin Noel,ISU,0,2,0.0,0,0.0,0,0,0,0,0.0
444,Roderick Daniels Jr.,SMU,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Damien Alford,UTAH,0,1,0.0,0,0.0,0,0,1,0,-200.0
444,Tez Johnson,ORE,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Billy Wiles,APP,0,1,0.0,0,0.0,0,0,1,0,-200.0
444,Wilson Berry,UK,0,1,0.0,0,0.0,0,0,1,0,-200.0
444,Anthony Smith,ECU,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Walker Howard,MISS,0,2,0.0,0,0.0,0,0,0,0,0.0
444,Brenen Thompson,OU,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Armani Winfield,CSU,0,0,0.0,0,0.0,0,0,0,1,0.0
444,Zion Turner,JVST,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Malachi Thomas,VT,0,0,0.0,0,0.0,0,0,0,1,0.0
444,Connor Weselman,STAN,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Hinckley Ropati,BYU,0,1,0.0,0,0.0,0,0,1,0,-200.0
444,Tyrell Robinson,ARMY,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Connor Stutz,CONN,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Alec Bevelhimer,M-OH,0,1,0.0,0,0.0,0,0,1,0,-200.0
444,Gavin Bartholomew,PITT,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Jaquez Moore,DUKE,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Kyre Duplessis,CCU,0,3,0.0,0,0.0,0,0,1,0,-66.7
444,Mitchell Tomasek,EMU,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Jarquez Hunter,AUB,0,1,0.0,0,0.0,0,0,1,0,-200.0
444,Calvin Johnson II,NU,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Jameson Tucker,CCU,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Jason Llewellyn,TTU,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Landry Lyddy,UAB,1,5,20.0,0,0.0,0,0,0,0,20.0
444,Chrishon McCray,KENT,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Cam Pickett,BALL,0,1,0.0,0,0.0,0,0,1,0,-200.0
444,Chris Parson,MSST,0,2,0.0,0,0.0,0,0,0,0,0.0
444,Holman Edwards,HOU,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Kaedin Robinson,APP,0,1,0.0,0,0.0,0,0,1,0,-200.0
444,Trent Walker,ORST,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Matthew Rhodes,ARMY,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Kenyon Clay,USM,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Bauer Sharp,OU,0,1,0.0,0,0.0,0,0,1,1,-200.0
444,Semaj Morgan,MICH,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Ja'Koby Banks,MEM,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Dalen Cobb,GASO,0,3,0.0,0,0.0,0,0,0,0,0.0
444,Ryan Staub,COLO,0,4,0.0,0,0.0,0,0,0,1,0.0
444,Mikey Matthews,CAL,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Keldric Luster,SMU,1,3,33.3,0,0.0,0,0,0,1,33.3
444,Marquis Johnson,MIZ,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Emmett Mosley V,STAN,0,0,0.0,0,0.0,0,0,0,1,0.0
444,Jordan Shipp,UNC,0,0,0.0,0,0.0,0,0,0,1,0.0
444,Malcolm Simmons,AUB,0,0,0.0,0,0.0,0,0,0,1,0.0
444,Trace Campbell,UAB,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Eli Heidenreich,NAVY,0,2,0.0,0,0.0,0,0,0,0,0.0
444,Justin Pegues,BGSU,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Richie Hoskins,VAN,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Alessio Milivojevic,MSU,0,1,0.0,0,0.0,0,0,1,0,-200.0
444,James Wagenseller,ARMY,1,1,100.0,0,0.0,0,0,0,0,100.0
444,Ryan Millmore,WMU,0,1,0.0,0,0.0,0,0,1,0,-200.0
444,Luke Hutchison,NAVY,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Adam Jacklin,UTEP,0,1,0.0,0,0.0,0,0,0,0,0.0
444,Jackson Gutierrez,NAVY,0,0,0.0,0,0.0,0,0,0,1,0.0
444,Alex Walker,CCU,0,0,0.0,0,0.0,0,0,0,1,0.0
444,Emile Sebafundi,CCU,0,1,0.0,0,0.0,0,0,1,0,-200.0
517,Peter Moore,VT,1,1,100.0,-1,-1.0,-1,0,0,0,91.6
518,Nate Rogers,UAB,1,1,100.0,-9,-9.0,-9,0,0,0,24.4
