RK,NAME,TEAM,ATT,YDS,AVG,LNG,TD
406,Maurki James,ODU,56,224,4.0,30,2
409,Dashun Reeder,NU,22,222,10.1,79,1
410,Cameren Smith,CLT,62,220,3.5,13,0
411,Arnold Barnes III,TULN,51,217,4.3,14,0
412,Noah Fifita,ARIZ,114,216,1.9,19,3
412,Amari Daniels,TA&M,41,216,5.3,41,1
412,Jalen Macon,NIU,45,216,4.8,36,5
412,Micahi Danzy,FSU,12,216,18.0,64,3
416,Braylin Presley,TLSA,32,215,6.7,28,1
416,Kaderris Roberts,BGSU,48,215,4.5,15,0
416,CJ Bailey,NCSU,89,215,2.4,30,6
419,Braylon Braxton,USM,98,210,2.1,21,1
419,Dwight Phillips Jr.,UGA,35,210,6.0,23,1
421,Lee Beebe Jr.,IU,27,209,7.7,24,1
421,Quinn Henicle,ODU,44,209,4.8,51,2
423,Kemper Hodges,AFA,49,207,4.2,27,3
424,Ryan Browne,PUR,66,206,3.1,26,4
425,EJ Smith,TA&M,44,205,4.7,17,4
425,Dylan Edwards,KSU,34,205,6.0,75,2
425,Leo Pulalasi,WSU,38,205,5.4,45,0
428,Malachi Singleton,PUR,49,202,4.1,40,1
429,Jaquez Moore,DUKE,41,201,4.9,32,1
429,Scotty Fox Jr.,WVU,84,201,2.4,59,3
431,Marquise Davis,MIZ,34,200,5.9,23,2
431,Khristian Lando,JVST,51,200,3.9,17,1
431,Braxton Jennings,LOU,37,200,5.4,22,1
434,DJ Taylor,MTSU,26,199,7.7,64,2
435,Manny Covey,CIN,28,198,7.1,36,1
436,Justin Williams-Thomas,MRSH,35,197,5.6,37,2
437,CJ Baxter,TEX,54,196,3.6,18,0
437,David Mbadinga,GASO,49,196,4.0,16,1
437,Godspower Nwawuihe,ARMY,21,196,9.3,70,2
440,George Pettaway,JMU,34,195,5.7,35,0
440,Dorian Lewis,ULM,27,195,7.2,72,0
442,Katin Houser,ECU,85,193,2.3,14,9
442,Tyvonn Byars,RICE,34,193,5.7,32,1
444,Evan Simon,TEM,76,192,2.5,34,2
444,Jabari Bates,SJSU,27,192,7.1,87,2
446,Shaun Boykins Jr.,LOU,37,190,5.1,26,1
446,Alberto Mendoza,IU,13,190,14.6,58,1
446,Jariel Cobb,CLT,51,190,3.7,21,0
446,Baylor Hayes,TLSA,95,190,2.0,24,3
450,Logan Diggs,MISS,33,189,5.7,51,4
450,Derrick McFall,SMU,35,189,5.4,48,4
450,Lazaro Rogers,NIU,33,189,5.7,76,1
453,Jake Rendina,ARMY,40,187,4.7,15,1
454,Noah Kim,EMU,79,186,2.4,20,6
454,Keith Reynolds,M-OH,27,186,6.9,32,0
456,Zuberi Mobley,TULN,39,184,4.7,28,2
457,Anthony Frias II,UCLA,24,183,7.6,55,1
458,Jamarion Morrow,TA&M,43,182,4.2,23,1
459,TJ Horton,BALL,60,180,3.0,13,0
460,Deuce Knight,AUB,13,178,13.7,75,4
460,Jon Denman,TCU,50,178,3.6,16,3
462,A'Marion Peterson,UTSA,49,177,3.6,14,3
463,Noah Vaughn,UVA,23,174,7.6,54,0
464,Drew Allar,PSU,36,172,4.8,27,1
464,Jackson Gutierrez,NAVY,28,172,6.1,23,0
466,Cam Fancher,UCF,31,170,5.5,25,1
466,Jaylen Jenkins,TXST,31,170,5.5,58,2
468,Nathan McNeil,IOWA,37,169,4.6,24,0
469,Jalen John,CCU,53,167,3.2,11,0
469,Keveun Mason,TEM,28,167,6.0,29,1
471,Cartevious Norton,USF,32,166,5.2,37,2
471,Roman Gagliano,MTSU,39,166,4.3,64,2
471,Jaylin Carter,USM,38,166,4.4,27,2
474,Xavier Terrell,FAU,54,161,3.0,14,1
474,Lucian Anderson III,BGSU,29,161,5.6,75,1
476,Jaylin Lucas,FSU,27,160,5.9,26,0
476,Isaiah Marshall,KU,15,160,10.7,43,0
476,Tama Amisone,SJSU,35,160,4.6,23,1
479,Duke Watson,LOU,49,158,3.2,15,1
479,Isaiah Rudison,NMSU,42,158,3.8,36,2
481,Jayden Maiava,USC,54,157,2.9,21,6
481,Demarcus Lacey,MRSH,19,157,8.3,32,0
481,Xavier Gayten,MSST,29,157,5.4,25,2
484,Dante Moore,ORE,73,156,2.1,49,2
484,Steven Blanco,UL,30,156,5.2,34,2
486,Victor Rosa,CONN,30,155,5.2,31,2
486,Ju'Juan Johnson,LSU,41,155,3.8,56,2
486,Josh Holst,NIU,54,155,2.9,36,1
489,Dexter Williams II,KENN,41,153,3.7,16,3
490,Branson Robinson,GAST,46,152,3.3,47,1
490,Jerrick Gibson,TEX,37,152,4.1,14,1
490,Jack Layne,UNM,87,152,1.7,54,4
490,Sesi Vailahi,OKST,42,152,3.6,14,2
494,Jason Brown Jr.,ASU,16,151,9.4,44,1
494,Jay Harris,ORE,42,151,3.6,16,2
496,CJ Stokes,CLT,48,149,3.1,21,1
496,Robby Preckel,NU,42,149,3.5,14,0
498,Mekhi Nelson,NEB,27,147,5.4,38,2
499,Jaylen Henderson,WVU,29,146,5.0,32,1
499,Will Wilson,NCSU,43,146,3.4,16,10
499,Jeffrey Overton Jr.,VT,25,146,5.8,38,1
502,Tucker Gleason,TOL,46,144,3.1,35,4
503,Simeon Price,COLO,21,143,6.8,38,2
503,Tye Edwards,WVU,27,143,5.3,27,3
503,Chris Barnes,WAKE,13,143,11.0,78,0
503,Jamezell Lassiter,VAN,9,143,15.9,48,2
507,Jacurri Brown,UCF,16,142,8.9,60,2
507,Devonte Lyons,FIU,37,142,3.8,35,1
509,Floyd Chalk IV,SJSU,35,141,4.0,16,2
510,Oscar Adaway III,SC,41,140,3.4,23,1
510,AK Dear,ALA,19,140,7.4,56,3
512,Nate Palmer,TCU,30,139,4.6,26,0
513,Oliver Lundberg Coleman,CONN,23,138,6.0,17,1
514,Cam Porter,NU,18,137,7.6,43,1
514,Tyrell Reed Jr.,ULM,35,137,3.9,19,0
516,DJ Lagway,FLA,71,136,1.9,38,1
517,Josh McCray,UGA,53,135,2.5,17,3
517,Zion Turner,MRSH,21,135,6.4,26,1
519,Dre'lon Miller,COLO,46,134,2.9,16,1
520,Jahiem White,WVU,24,133,5.5,32,3
520,Gio Lopez,UNC,86,133,1.5,17,3
520,Kwinten Ives,NEB,20,133,6.7,28,2
520,Daune Morris,TENN,35,133,3.8,19,1
524,Keyone Jenkins,FIU,51,132,2.6,42,5
524,Grant Washington,MINN,21,132,6.3,16,0
526,Joe Fagnano,CONN,47,131,2.8,38,3
526,Clay Ash,WVU,43,131,3.0,11,0
528,Ben Finley,AKR,69,130,1.9,40,2
528,Stacy Sneed,HOU,37,130,3.5,16,0
528,Damien Taylor,MISS,28,130,4.6,20,2
531,Antonio Martin Jr.,KSU,19,129,6.8,37,1
531,Trech Kekahuna,WIS,14,129,9.2,61,1
531,Michael Van Buren Jr.,LSU,48,129,2.7,35,1
531,Tylik Hill,SYR,24,129,5.4,15,0
535,Damari Alston,AUB,32,128,4.0,15,1
535,Cade Yacamelli,WIS,38,128,3.4,12,0
535,Kalib Hicks,OKST,44,128,2.9,14,0
538,Maurice Turner,TULN,28,127,4.5,18,0
538,Andrew Paul,JVST,30,127,4.2,42,3
540,Rickie Collins,SYR,54,126,2.3,24,1
540,Tucker Kilcrease,TROY,116,126,1.1,34,5
540,E.J. Warner,FRES,51,126,2.5,30,1
543,Iverson Howard,MD,39,125,3.2,10,0
544,Bryan Jackson,USC,36,123,3.4,29,4
544,Sterling Joseph,FIU,7,123,17.6,61,2
546,James Simon,TEX,29,122,4.2,16,0
546,Deuce Alexander,MISS,19,122,6.4,31,0
548,Ayo Adeyi,JMU,24,120,5.0,24,0
548,TJ Lateef,NEB,40,120,3.0,16,4
548,KD Daniels,FLA,28,120,4.3,16,1
551,Gabarri Johnson,ORST,34,119,3.5,52,1
551,CJ Campbell Jr.,RUTG,22,119,5.4,22,0
551,Parker Kingston,BYU,25,119,4.8,20,3
554,Sedrick Irvin,STAN,41,118,2.9,15,1
554,Ryan Boe,NU,11,118,10.7,58,1
556,Ta'Quan Roberson,BUFF,82,117,1.4,40,3
556,LJ Johnson Jr.,CAL,34,117,3.4,12,2
556,Eric Weatherly,BALL,13,117,9.0,22,0
556,Gabriel Benyard,KENN,17,117,6.9,18,1
556,Joe Pesansky,FIU,43,117,2.7,32,2
556,Zane Flores,OKST,52,117,2.3,27,2
556,Dylan Lee,ISU,25,117,4.7,28,1
563,Rocco Becht,ISU,86,116,1.3,25,8
563,Jayce Brown,KSU,7,116,16.6,75,1
565,Isaiah Mozee,NEB,26,115,4.4,21,0
565,Thomas Gotkowski,M-OH,31,115,3.7,18,1
567,Elijah Faulkner,MASS,40,114,2.8,14,0
568,Hunter Andrews,UTAH,13,113,8.7,25,1
568,Malachi Toney,MIA,23,113,4.9,13,1
570,Cam Davis,MINN,35,111,3.2,14,2
570,Rickey Hunt Jr.,MTSU,34,111,3.3,15,1
570,Weston Bryan,GASO,31,111,3.6,11,3
570,Jovesa Damuni,BYU,19,111,5.8,19,1
574,Matthew Wilson,APP,12,110,9.2,28,1
574,Greg Spiller,DEL,22,110,5.0,55,1
576,Dillon Bell,UGA,17,109,6.4,43,2
577,Jordan Lyle,MIA,35,108,3.1,17,1
577,Chris Wheatley-Humphrey,MIA,22,108,4.9,19,0
577,Rodney Tisdale Jr.,WKU,52,108,2.1,15,2
577,Chris Denson,CLEM,7,108,15.4,50,1
581,Kyson Brown,ASU,18,106,5.9,34,0
581,Zion Johnson,CIN,22,106,4.8,21,1
583,Micah Alejado,HAW,81,105,1.3,30,1
584,Joseph Dodds,BAY,26,104,4.0,15,1
584,Djay Braswell,GAST,29,104,3.6,11,0
586,Ky Woods,NEV,19,103,5.4,28,0
586,Quinton Martin Jr.,PSU,20,103,5.2,21,0
588,JoJo Earle,UNLV,13,102,7.8,27,2
588,Julian Gray,LIB,17,102,6.0,14,1
590,Juwaun Price,MASS,26,101,3.9,27,0
590,Germie Bernard,ALA,18,101,5.6,25,2
590,Joey Aguilar,TENN,71,101,1.4,28,4
593,Bo Walker,UGA,22,100,4.5,15,3
594,Jayden Denegal,SDSU,67,99,1.5,29,4
594,Zavion Thomas,LSU,19,99,5.2,48,1
594,Connor Walendzak,TOL,32,99,3.1,11,0
597,Terrell Washington Jr.,IOWA,28,98,3.5,13,0
597,Brandon High Jr.,CAL,23,98,4.3,22,1
597,Harry Stewart III,KU,21,98,4.7,15,1
597,Ja'Kobi Jackson,FLA,27,98,3.6,27,0
601,Jahzae Kimbrough,KENT,39,97,2.5,12,0
601,Taeo Todd,GASO,27,97,3.6,19,0
601,Christian Vaughn,HAW,19,97,5.1,14,0
601,Landon Sims,WYO,15,97,6.5,37,1
605,Walker Eget,SJSU,33,96,2.9,13,0
605,Cade Wolford,KENT,12,96,8.0,31,1
607,Torrance Burgess Jr.,TXST,20,95,4.8,11,1
607,Zay Parks,FSU,15,95,6.3,22,1
609,Cade Klubnik,CLEM,83,94,1.1,13,4
609,DeVon Rice,KSU,26,94,3.6,13,3
609,Davi Belfort,UCF,16,94,5.9,19,1
612,Ty Simpson,ALA,90,93,1.0,26,2
612,Mar'Kel Porter,BGSU,31,93,3.0,14,2
612,Jasper Parker,MICH,25,93,3.7,11,2
612,Cody Hagen,BYU,9,93,10.3,57,2
612,Noah White,USU,25,93,3.7,20,0
617,Cole Ballard,KU,15,92,6.1,15,0
617,Sione Moa,BYU,18,92,5.1,19,1
619,Victor Snow,BUFF,12,91,7.6,44,2
620,Dramekco Green,SMU,25,90,3.6,15,1
621,Caziah Holmes,FSU,18,89,4.9,16,2
621,Drew Mestemaker,UNT,57,89,1.6,31,5
623,Shaadie Clayton-Johnson,SMU,12,88,7.3,50,2
623,K.D. Hutchinson,WKU,13,88,6.8,21,2
623,Eli Holstein,PITT,36,88,2.4,31,1
623,Mason Heintschel,PITT,86,88,1.0,36,2
623,Marcus Beamon,CMU,33,88,2.7,15,1
628,Carter Smith,WIS,44,87,2.0,16,1
628,Jamarian Samuel,GASO,12,87,7.3,36,1
628,Jayden Becks,UNT,21,87,4.1,16,2
628,Joseph Filardi,SYR,30,87,2.9,26,1
632,Bryce Duke,UTAH,16,86,5.4,14,0
632,Marquese Williams,AKR,21,86,4.1,14,0
632,Da'Jaun Riggs,ORE,17,86,5.1,19,0
632,Xay Davis,UVA,23,86,3.7,8,0
636,Willie Shaw III,TOL,15,85,5.7,20,0
636,Tayven Jackson,UCF,54,85,1.6,25,3
636,Jordan Allen,GT,6,85,14.2,54,1
636,Cutter Boley,UK,66,85,1.3,30,2
640,Talique Williams,WMU,12,84,7.0,36,1
640,Bryson Donnell,UTSA,20,84,4.2,28,1
640,Kenny Minchey,ND,7,84,12.0,34,1
640,Nate Rogers,UAB,13,84,6.5,15,2
644,Rodney Gallagher III,WVU,14,83,5.9,16,0
644,Samaj Jones,CIN,18,83,4.6,14,1
644,Dekalon Taylor,COLO,19,83,4.4,23,0
644,Jarod Bowie,WVU,5,83,16.6,68,0
644,Tomas O'Meara,MICH,11,83,7.5,37,0
649,Enoch Nawahine,BYU,25,82,3.3,9,1
649,Walker Howard,UL,15,82,5.5,25,1
649,J'Marion Burnette,HOU,28,82,2.9,12,0
652,Maddux Madsen,BOIS,57,81,1.4,25,4
652,Mario Craver,TA&M,11,81,7.4,28,1
652,Blaze Berlowitz,VAN,11,81,7.4,43,1
652,Chase Garnett,USF,8,81,10.1,26,0
652,Deuce Bailey,MOST,27,81,3.0,20,1
657,Jawarn Howell,SC,14,80,5.7,14,0
657,Elijah Porter,NIU,12,80,6.7,16,0
659,Zeon Chriss-Gremillion,HOU,12,79,6.6,21,0
659,Kaden Wetjen,IOWA,15,79,5.3,21,2
659,Arrington Maiden,MEM,13,79,6.1,21,1
659,Jaylon Coleman,LIB,11,79,7.2,23,0
663,Antonio Williams,CLEM,13,78,6.0,24,1
663,Cameron Bates,BOIS,6,78,13.0,35,2
665,Wesley Yarbrough,ARIZ,21,77,3.7,11,0
665,Jalen Bonds,BALL,27,77,2.9,15,1
667,Maverick McIvor,WKU,39,76,1.9,23,2
667,Brendan Sullivan,TULN,31,76,2.5,10,0
667,Kevin Coleman Jr.,MIZ,9,76,8.4,34,0
667,Husan Longstreet,USC,11,76,6.9,17,2
671,KC Concepcion,TA&M,10,75,7.5,16,1
671,Johnny Thompson Jr.,KU,19,75,3.9,9,0
671,Mabrey Mettauer,SHSU,32,75,2.3,28,0
671,Kam Mikell,COLO,19,75,3.9,17,0
671,MJ Flowers,CONN,16,75,4.7,23,1
671,Anthony Garcia,USU,11,75,6.8,17,1
671,Terrence Smith,CONN,14,75,5.4,21,1
678,Omar Cooper Jr.,IU,3,74,24.7,75,1
678,Beau Sparks,TXST,6,74,12.3,49,1
680,Trebor Pena,PSU,12,73,6.1,16,0
680,Grant Jordan,MASS,43,73,1.7,47,2
680,Luke Weaver,HAW,27,73,2.7,13,0
683,Mike Wright Jr.,ECU,20,72,3.6,18,2
683,Daniel Kaelin,UVA,12,72,6.0,54,0
683,Khyair Spain,MEM,11,72,6.5,13,0
683,J.P. Powell,GT,5,72,14.4,61,1
687,Tyler Brown,CLEM,6,71,11.8,21,1
687,David Eziomume,CLEM,16,71,4.4,19,0
687,Keith Adams Jr.,CLEM,14,71,5.1,12,1
687,Austin Simmons,MISS,22,71,3.2,14,1
687,Salahadin Allah,ORST,19,71,3.7,16,0
687,Terrence Gist,AFA,14,71,5.1,10,0
687,Omar Mabson II,AUB,16,71,4.4,13,1
687,Terrez Worthy,TEM,23,71,3.1,23,1
687,Josh Johnson,AFA,34,71,2.1,13,1
696,Makhi Hughes,ORE,17,70,4.1,19,0
696,Viliami Teu,SJSU,17,70,4.1,9,1
696,Landon Graves,ULM,14,70,5.0,16,0
696,Demarius Robinson,ASU,23,70,3.0,14,0
700,Colin Chase,TEM,12,69,5.8,21,0
701,Jaydn Ott,OU,21,68,3.2,12,0
702,Conner Harrell,CLT,28,67,2.4,19,2
702,Dermaricus Davis,HAW,7,67,9.6,37,0
702,James McNeil Jr.,BUFF,12,67,5.6,26,2
705,Lincoln Kienholz,OSU,11,66,6.0,22,2
706,Grayson James,BC,54,65,1.2,20,0
706,Zion Steptoe,TLSA,7,65,9.3,32,0
706,TJ Peyton,GAST,12,65,5.4,49,0
709,Richard Young,ALA,23,64,2.8,9,2
709,Matthew Caldwell,TEX,2,64,32.0,50,0
709,A.J. Turner,MINN,16,64,4.0,11,1
709,Makari Bodiford,MEM,22,64,2.9,9,3
713,Max White,WYO,23,63,2.7,13,0
713,Daylon Gordon,GT,4,63,15.8,47,1
713,JaMario Clements,WAKE,22,63,2.9,9,0
713,Stacy Gage,UCF,13,63,4.8,23,1
713,Jaden McGill,WKU,16,63,3.9,15,1
718,Amani Givens,LT,11,62,5.6,18,0
718,Tre Richardson,VAN,11,62,5.6,21,0
720,RJ Garcia II,BGSU,2,61,30.5,38,0
720,Terrance Gibbs,GASO,17,61,3.6,9,1
720,Eric Singleton Jr.,AUB,14,61,4.4,16,0
723,Josh Flowers,ARST,9,60,6.7,16,0
723,Oliver Miles III,TTU,11,60,5.5,25,0
725,Dre Washington,ALA,14,59,4.2,14,0
725,P.J. Prioleau,VT,13,59,4.5,16,0
727,Michael Hawkins Jr.,OU,15,58,3.9,27,1
727,Danny O'Neil,WIS,50,58,1.2,21,1
727,Justus Savage,JVST,12,58,4.8,12,0
727,Jonathan Bibbs,ULM,11,58,5.3,21,0
727,Aiden Flora,ISU,4,58,14.5,38,1
727,Duke Clark,FLA,15,58,3.9,11,0
733,Jarris Williams,TROY,19,57,3.0,13,1
733,Hunter Herring,ULM,20,57,2.8,18,2
733,Travis Bates,DUKE,9,57,6.3,39,0
733,Durell Robinson,AUB,3,57,19.0,54,1
733,AJ Newberry,VAN,18,57,3.2,16,3
733,Kenny Odom,UTEP,13,57,4.4,13,0
733,Aidan Armenta,ULM,60,57,0.9,32,2
740,Nicco Marchiol,WVU,40,56,1.4,12,1
740,Eric Rivers,GT,7,56,8.0,27,0
740,Kayden McGee,UNLV,7,56,8.0,25,1
740,Javion Kinnard,CSU,12,56,4.7,21,0
744,Jackson Acker,WIS,15,55,3.7,12,0
744,Dan Villari,SYR,17,55,3.2,10,1
744,Tuna Altahir,STAN,15,55,3.7,9,0
747,Raylen Sharpe,ARK,6,54,9.0,41,0
747,Taven Curry,AKR,9,54,6.0,15,0
747,Kevin Jennings,SMU,70,54,0.8,26,4
747,Deion DeBlanc,WYO,10,54,5.4,13,1
747,Carlos Hernandez,WAKE,1,54,54.0,51,1
747,Jeremiah Johnson,FSU,10,54,5.4,16,0
747,Dominic Kelley,NEV,23,54,2.3,10,1
754,Mike Drennen II,TOL,9,53,5.9,15,0
754,Caullin Lacy,LOU,15,53,3.5,11,0
754,Christian Veilleux,GAST,9,53,5.9,20,0
754,Kendrick Law,UK,8,53,6.6,16,0
754,Gi'Bran Payne,ND,9,53,5.9,24,0
754,Justin Jones,AUB,11,53,4.8,20,0
754,Jaden Hart,SYR,15,53,3.5,14,0
754,Josh Ringer,M-OH,20,53,2.7,7,0
754,Dennis Murray Jr.,GAST,13,53,4.1,13,0
763,Zach Wilcke,CLT,19,52,2.7,18,1
763,Damashja Harris,WYO,13,52,4.0,20,0
763,KJ Jackson,ARK,11,52,4.7,12,2
763,Bryce Baker,GASO,16,52,3.3,11,0
763,Tray Taylor,TROY,10,52,5.2,16,1
763,Jalen Likely,JVST,7,52,7.4,34,0
769,PaSean Wimberly,BGSU,8,51,6.4,18,1
769,David Cordero,HAW,14,51,3.6,11,0
769,Kam Davis,FSU,8,51,6.4,24,1
769,Seth Knothe,BOIS,12,51,4.3,9,1
773,JJ Kohl,APP,30,50,1.7,32,1
773,Khamani Alexander,APP,12,50,4.2,7,0
773,Agyeman Addae,UCF,12,50,4.2,20,0
776,Lacota Dippre,JMU,4,49,12.3,23,1
776,Luke Moga,ORE,3,49,16.3,25,0
776,Dakorien Moore,ORE,4,49,12.3,25,1
779,Solomon Vanhorse,IU,9,48,5.3,12,0
779,Dalton Brooks,TA&M,1,48,48.0,48,0
779,Gavin Freeman,OKST,12,48,4.0,13,0
779,Jake Bruno,OHIO,1,48,48.0,48,0
779,Joey Mattord,EMU,6,48,8.0,24,1
784,Dalen Cobb,GASO,15,47,3.1,12,1
784,Anthony Evans III,MSST,7,47,6.7,17,0
784,Seth Davis,MSST,5,47,9.4,23,1
784,Jeremiah Coney,VT,8,47,5.9,21,0
784,Shane Reynolds,NAVY,15,47,3.1,8,1
784,Tito Glass Jr.,M-OH,9,47,5.2,11,0
784,Julian Dugger,WSU,22,47,2.1,34,2
784,Elijah McCoy,UTEP,15,47,3.1,12,0
784,Jake Davids,CLT,14,47,3.4,8,0
784,Clayton Coppock,KENN,12,47,3.9,11,1
794,Christian Leary,WMU,10,46,4.6,21,0
794,Roydell Williams,FSU,15,46,3.1,9,0
794,Hank Beatty,ILL,4,46,11.5,25,1
794,Jakivion Calip,CMU,8,46,5.8,20,0
798,Malik Rutherford,GT,7,45,6.4,13,0
798,Anthony Smith,ECU,1,45,45.0,45,1
798,Jovantae Barnes,OU,19,45,2.4,10,1
798,Jacob Knuth,KSU,2,45,22.5,40,0
798,Caden Veltkamp,FAU,81,45,0.6,18,4
798,Doe Boyland,OHIO,8,45,5.6,12,0
798,Easton Messer,FAU,3,45,15.0,39,1
798,Duane Thomas Jr.,UCF,14,45,3.2,9,0
798,JC Evans,JMU,6,45,7.5,12,1
798,Tiger Riden Jr.,TA&M,11,45,4.1,11,1
808,Caleb Hood,UNC,16,44,2.8,9,1
808,Harry Dalton III,USC,8,44,5.5,21,0
808,D'Shaun Ford,ULM,13,44,3.4,14,0
808,Austin Carlisle,HOU,6,44,7.3,13,0
808,Johnnie Daniels,MSST,9,44,4.9,13,0
808,DeJuan Lacy,ECU,10,44,4.4,15,1
814,Carson Beck,MIA,62,43,0.7,11,2
814,Marquez Taylor,UTEP,17,43,2.5,10,0
814,Brock Glenn,FSU,7,43,6.1,15,0
814,Justin Baker,TENN,14,43,3.1,7,0
814,Bo MacCormack III,BC,15,43,2.9,14,1
814,Jason Wright,BUFF,15,43,2.9,9,0
814,DeAree Rogers,NIU,4,43,10.8,22,0
821,Alex Orji,UNLV,10,42,4.2,11,1
821,Malcolm Simmons,AUB,4,42,10.5,15,1
821,Ryan Wingo,TEX,7,42,6.0,32,0
824,Henry Belin IV,DUKE,5,41,8.2,15,0
824,Jordan Anderson,ILL,9,41,4.6,20,1
824,Christopher Vizzina,CLEM,25,41,1.6,15,0
824,Trae'von Dunbar,USA,3,41,13.7,34,1
824,Samari Howard,ARMY,13,41,3.2,15,0
824,Messiah Burch,BUFF,11,41,3.7,14,0
824,Dominique McKenzie,BYU,1,41,41.0,41,1
