season,team,institution_key,name,position,height,weight,stars,rating,status,from_school,to_school,profile_url
2018,Akron,24065,Jonah Morris,S,"6'4""",198 lbs,3,0.8700,Enrolled,Indiana,Akron,https://247sports.com/player/jonah-morris-76420/college-181187/
2018,Alabama,24096,VanDarius Cowan,OLB,"6'4""",236 lbs,4,0.9500,Enrolled,Alabama,West Virginia,https://247sports.com/player/vandarius-cowan-76154/college-194695/
2018,Arizona,24087,Elijah Ruiz,LB,"6'3""",225 lbs,0,( N/A ),Committed,Arizona,UTEP,https://247sports.com/player/elijah-ruiz-46116932/college-266802/
2018,Arizona State,24088,Grant Miles,TE,"6'5""",230 lbs,2,0.7500,Enrolled,New Mexico State,Arizona State,https://247sports.com/player/grant-miles-46047096/college-242356/
2018,Arizona State,24088,Casey Tucker,OT,"6'6""",300 lbs,4,0.9000,Enrolled,Stanford,Arizona State,https://247sports.com/player/casey-tucker-20416/college-154355/
2018,Charlotte,24318,LaDamion Hunt,CB,"6'0""",185 lbs,3,0.8000,Enrolled,Indiana,Charlotte,https://247sports.com/player/ladamion-hunt-85181/college-202932/
2018,East Carolina,24050,Jonathan Johnson,WR,"6'3""",190 lbs,0,( N/A ),Enrolled,Morgan State,East Carolina,https://247sports.com/player/jonathan-johnson-46086868/college-240685/
2018,Fresno State,24118,Kyle Lindquist,PRO,"6'4""",212 lbs,2,0.7800,Enrolled,Fresno State,Butte College,https://247sports.com/player/kyle-lindquist-62923/college-206594/
2018,Georgia State,24332,Evan Jones,CB,"6'2""",185 lbs,2,0.7800,Enrolled,Illinois,Georgia State,https://247sports.com/player/evan-jones-79785/college-182866/
2018,Georgia Tech,24011,Jack DeFoor,OT,"6'5""",302 lbs,3,0.8600,Enrolled,Ole Miss,Georgia Tech,https://247sports.com/player/jack-defoor-31836/college-253362/
2018,Illinois,24039,Donny Navarro,WR,"5'11""",190 lbs,0,( N/A ),Enrolled,Valparaiso,Illinois,https://247sports.com/player/donny-navarro-46082908/college-233413/
2018,Illinois,24039,Evan Jones,CB,"6'2""",185 lbs,2,0.7800,Enrolled,Illinois,Georgia State,https://247sports.com/player/evan-jones-79785/college-182866/
2018,Illinois,24039,Tre Watson,ILB,"6'2""",230 lbs,2,0.7800,Enrolled,Illinois,Maryland,https://247sports.com/player/tre-watson-24936/college-232119/
2018,Indiana,24040,Jonah Morris,S,"6'4""",198 lbs,3,0.8700,Enrolled,Indiana,Akron,https://247sports.com/player/jonah-morris-76420/college-181187/
2018,Indiana,24040,LaDamion Hunt,CB,"6'0""",185 lbs,3,0.8000,Enrolled,Indiana,Charlotte,https://247sports.com/player/ladamion-hunt-85181/college-202932/
2018,Kansas,24022,Charles Baldwin,OT,"6'5""",297 lbs,4,0.9400,Enrolled,Kansas,Youngstown State,https://247sports.com/player/charles-baldwin-79298/college-182040/
2018,Marshall,24052,Tavante Beckett,ILB,"6'0""",215 lbs,3,0.8400,Enrolled,Virginia Tech,Marshall,https://247sports.com/player/tavante-beckett-37612/college-180708/
2018,Maryland,24012,Tre Watson,ILB,"6'2""",230 lbs,2,0.7800,Enrolled,Illinois,Maryland,https://247sports.com/player/tre-watson-24936/college-232119/
2018,Maryland,24012,Nihym Anderson,OLB,"6'2""",227 lbs,3,0.8500,Enrolled,Maryland,Rutgers,https://247sports.com/player/nihym-anderson-46038828/college-222189/
2018,Maryland,24012,Dion Goldbourne,SDE,"6'4""",200 lbs,3,0.8000,Enrolled,Maryland,UT Martin,https://247sports.com/player/dion-goldbourne-88762/college-182162/
2018,Michigan,24042,Simeon Smith,WR,"6'6""",210 lbs,0,( N/A ),N/A,Michigan,N/A,https://247sports.com/player/simeon-smith-81820/college-183425/
2018,New Mexico,24081,Brandon Burton,OLB,"6'2""",210 lbs,3,0.8800,Enrolled,UCLA,New Mexico,https://247sports.com/player/brandon-burton-32272/college-181971/
2018,New Mexico State,24123,Grant Miles,TE,"6'5""",230 lbs,2,0.7500,Enrolled,New Mexico State,Arizona State,https://247sports.com/player/grant-miles-46047096/college-242356/
2018,Ole Miss,24103,Jack DeFoor,OT,"6'5""",302 lbs,3,0.8600,Enrolled,Ole Miss,Georgia Tech,https://247sports.com/player/jack-defoor-31836/college-253362/
2018,Ole Miss,24103,Tre Nixon,WR,"6'1""",170 lbs,3,0.8900,Enrolled,Ole Miss,UCF,https://247sports.com/player/tre-nixon-58441/college-179892/
2018,Rutgers,24035,Nihym Anderson,OLB,"6'2""",227 lbs,3,0.8500,Enrolled,Maryland,Rutgers,https://247sports.com/player/nihym-anderson-46038828/college-222189/
2018,Rutgers,24035,Jimmy Hogan,SDE,"6'4""",225 lbs,3,0.8300,Enrolled,Rutgers,Temple,https://247sports.com/player/jimmy-hogan-31041/college-140392/
2018,SMU,24055,Gerrit Choate,WDE,"6'0""",220 lbs,0,( N/A ),Enrolled,Utah,SMU,https://247sports.com/player/gerrit-choate-46043950/college-236989/
2018,Stanford,24092,Casey Tucker,OT,"6'6""",300 lbs,4,0.9000,Enrolled,Stanford,Arizona State,https://247sports.com/player/casey-tucker-20416/college-154355/
2018,Syracuse,24037,Rodney Williams,CB,"5'10""",196 lbs,2,0.7800,Enrolled,Syracuse,Temple,https://247sports.com/player/rodney-williams-32889/college-151888/
2018,Temple,24075,Jimmy Hogan,SDE,"6'4""",225 lbs,3,0.8300,Enrolled,Rutgers,Temple,https://247sports.com/player/jimmy-hogan-31041/college-140392/
2018,Temple,24075,Rodney Williams,CB,"5'10""",196 lbs,2,0.7800,Enrolled,Syracuse,Temple,https://247sports.com/player/rodney-williams-32889/college-151888/
2018,Temple,24075,Malik Burns,SDE,"6'3""",245 lbs,3,0.8100,Enrolled,Temple,Western Illinois,https://247sports.com/player/malik-burns-92089/college-245633/
2018,Temple,24075,Casey Williams,DT,"6'4""",240 lbs,2,0.7600,Enrolled,Temple,Stony Brook,https://247sports.com/player/casey-williams-88447/college-189496/
2018,Temple,24075,Jared Folks,OLB,"6'2""",218 lbs,2,0.7600,Enrolled,Temple,East Tennessee State,https://247sports.com/player/jared-folks-33137/college-129658/
2018,UCF,24060,Tre Nixon,WR,"6'1""",170 lbs,3,0.8900,Committed,Ole Miss,UCF,https://247sports.com/player/tre-nixon-58441/college-179892/
2018,UCF,24060,Tre Nixon,WR,"6'1""",170 lbs,3,0.8900,Entered,Ole Miss,UCF,https://247sports.com/player/tre-nixon-58441/college-179892/
2018,UCLA,24093,Brandon Burton,OLB,"6'2""",210 lbs,3,0.8800,Enrolled,UCLA,New Mexico,https://247sports.com/player/brandon-burton-32272/college-181971/
2018,USC,24257,Jack Jones,CB,"5'11""",170 lbs,4,0.9100,Enrolled,USC,Moorpark College,https://247sports.com/player/jack-jones-73103/college-181950/
2018,Utah,24085,Gerrit Choate,WDE,"6'0""",220 lbs,0,( N/A ),Enrolled,Utah,SMU,https://247sports.com/player/gerrit-choate-46043950/college-236989/
2018,UTEP,24061,Elijah Ruiz,LB,"6'3""",225 lbs,0,( N/A ),Committed,Arizona,UTEP,https://247sports.com/player/elijah-ruiz-46116932/college-266802/
2018,Virginia Tech,24017,Tavante Beckett,ILB,"6'0""",215 lbs,3,0.8400,Enrolled,Virginia Tech,Marshall,https://247sports.com/player/tavante-beckett-37612/college-180708/
2018,West Virginia,24038,VanDarius Cowan,OLB,"6'4""",236 lbs,4,0.9500,Enrolled,Alabama,West Virginia,https://247sports.com/player/vandarius-cowan-76154/college-194695/
